no,asset,start_date,end_date,duration,bet_type,spot,end_spot,payout,spot_unchanged,bom_win,nto_buy_price,nto_payout_rate,nto_actual_payout,nto_return,nto_client_profit
897564,frxEURJPY,2013-04-04 10:00:00,2013-04-04 10:01:00,1,FLASHD,122.232,122.171,11700,0,1,6500,180%,11700,80%,5200
897566,frxEURUSD,2013-04-04 10:02:00,2013-04-04 10:03:00,1,FLASHU,1.27912,1.27909,11700,0,0,6500,180%,0,80%,-6500
897582,frxEURJPY,2013-04-04 10:08:00,2013-04-04 10:09:00,1,FLASHD,122.246,122.242,11700,0,1,6500,180%,11700,80%,5200
897583,frxEURJPY,2013-04-04 10:09:00,2013-04-04 10:10:00,1,FLASHD,122.242,122.272,11700,0,0,6500,180%,0,80%,-6500
897601,frxEURJPY,2013-04-04 10:10:00,2013-04-04 10:11:00,1,FLASHD,122.272,122.27,11700,0,1,6500,180%,11700,80%,5200
897603,frxGBPJPY,2013-04-04 10:11:00,2013-04-04 10:12:00,1,FLASHD,143.816,143.831,11700,0,0,6500,180%,0,80%,-6500
897621,frxEURUSD,2013-04-04 10:17:00,2013-04-04 10:18:00,1,FLASHD,1.27998,1.28061,11700,0,0,6500,180%,0,80%,-6500
897623,frxEURUSD,2013-04-04 10:18:00,2013-04-04 10:19:00,1,FLASHD,1.28061,1.28058,11700,0,1,6500,180%,11700,80%,5200
897635,frxEURUSD,2013-04-04 10:19:00,2013-04-04 10:20:00,1,FLASHD,1.28058,1.28048,11700,0,1,6500,180%,11700,80%,5200
897662,frxUSDJPY,2013-04-04 10:23:00,2013-04-04 10:24:00,1,FLASHU,95.451,95.448,11700,0,0,6500,180%,0,80%,-6500
897663,frxUSDJPY,2013-04-04 10:24:00,2013-04-04 10:25:00,1,FLASHU,95.448,95.47,11700,0,1,6500,180%,11700,80%,5200
897674,frxUSDJPY,2013-04-04 10:26:00,2013-04-04 10:27:00,1,FLASHU,95.421,95.421,11700,1,0,6500,180%,6500,80%,0
897800,frxEURJPY,2013-04-04 10:36:00,2013-04-04 10:37:00,1,FLASHD,122.304,122.29,11700,0,1,6500,180%,11700,80%,5200
897841,frxGBPJPY,2013-04-04 10:50:00,2013-04-04 10:51:00,1,FLASHD,143.852,143.83,11700,0,1,6500,180%,11700,80%,5200
897847,frxEURJPY,2013-04-04 10:52:00,2013-04-04 10:53:00,1,FLASHD,122.319,122.272,11700,0,1,6500,180%,11700,80%,5200
910169,frxEURUSD,2013-04-05 09:12:00,2013-04-05 09:13:00,1,FLASHD,1.29302,1.29265,12600,0,1,7000,180%,12600,80%,5600
910314,frxEURUSD,2013-04-05 09:42:00,2013-04-05 09:43:00,1,FLASHD,1.29311,1.29288,12600,0,1,7000,180%,12600,80%,5600
916576,frxUSDJPY,2013-04-08 03:46:00,2013-04-08 03:47:00,1,FLASHD,98.647,98.578,13500,0,1,7500,180%,13500,80%,6000
916701,frxEURUSD,2013-04-08 04:19:00,2013-04-08 04:20:00,1,FLASHD,1.29913,1.29914,13500,0,0,7500,180%,0,80%,-7500
916735,frxEURUSD,2013-04-08 04:28:00,2013-04-08 04:29:00,1,FLASHU,1.29879,1.29882,13500,0,1,7500,180%,13500,80%,6000
916746,frxGBPJPY,2013-04-08 04:33:00,2013-04-08 04:34:00,1,FLASHD,151.049,151.047,13500,0,1,7500,180%,13500,80%,6000
932910,frxEURJPY,2013-04-09 09:10:00,2013-04-09 09:11:00,1,FLASHD,129.011,129.026,13500,0,0,7500,180%,0,80%,-7500
932912,frxEURJPY,2013-04-09 09:12:00,2013-04-09 09:13:00,1,FLASHD,129.028,128.994,13500,0,1,7500,180%,13500,80%,6000
932947,frxEURJPY,2013-04-09 09:24:00,2013-04-09 09:25:00,1,FLASHD,129.059,129.03,13500,0,1,7500,180%,13500,80%,6000
932963,frxGBPJPY,2013-04-09 09:28:00,2013-04-09 09:29:00,1,FLASHU,151.48,151.535,13500,0,1,7500,180%,13500,80%,6000
943922,frxGBPJPY,2013-04-10 09:33:00,2013-04-10 09:34:00,1,FLASHU,152.316,152.346,14400,0,1,8000,180%,14400,80%,6400
943934,frxGBPJPY,2013-04-10 09:36:00,2013-04-10 09:37:00,1,FLASHU,152.295,152.298,14400,0,1,8000,180%,14400,80%,6400
956601,frxUSDJPY,2013-04-11 12:09:00,2013-04-11 12:10:00,1,FLASHU,99.358,99.395,15300,0,1,8500,180%,15300,80%,6800
956792,frxEURJPY,2013-04-11 12:43:00,2013-04-11 12:44:00,1,FLASHU,130.32,130.173,15300,0,0,8500,180%,0,80%,-8500
956808,frxUSDJPY,2013-04-11 12:44:00,2013-04-11 12:45:00,1,FLASHU,99.279,99.307,15300,0,1,8500,180%,15300,80%,6800
956809,frxEURJPY,2013-04-11 12:44:00,2013-04-11 12:45:00,1,FLASHU,130.173,130.214,15300,0,1,8500,180%,15300,80%,6800
969136,frxEURUSD,2013-04-12 09:22:00,2013-04-12 09:23:00,1,FLASHU,1.30436,1.30446,15300,0,1,8500,180%,15300,80%,6800
970763,frxEURUSD,2013-04-12 12:59:00,2013-04-12 13:00:00,1,FLASHD,1.30637,1.30692,15300,0,0,8500,180%,0,80%,-8500
970776,frxEURUSD,2013-04-12 13:00:00,2013-04-12 13:01:00,1,FLASHD,1.30692,1.30667,15300,0,1,8500,180%,15300,80%,6800
970778,frxEURUSD,2013-04-12 13:01:00,2013-04-12 13:02:00,1,FLASHD,1.30667,1.3068,15300,0,0,8500,180%,0,80%,-8500
970781,frxEURJPY,2013-04-12 13:02:00,2013-04-12 13:03:00,1,FLASHD,129.423,129.544,15300,0,0,8500,180%,0,80%,-8500
970784,frxEURJPY,2013-04-12 13:03:00,2013-04-12 13:04:00,1,FLASHD,129.544,129.585,15300,0,0,8500,180%,0,80%,-8500
970927,frxGBPJPY,2013-04-12 13:11:00,2013-04-12 13:12:00,1,FLASHD,152.405,152.413,15300,0,0,8500,180%,0,80%,-8500
970942,frxGBPJPY,2013-04-12 13:12:00,2013-04-12 13:13:00,1,FLASHD,152.413,152.479,15300,0,0,8500,180%,0,80%,-8500
971218,frxGBPJPY,2013-04-12 13:47:00,2013-04-12 13:48:00,1,FLASHD,152.348,152.393,14400,0,0,8000,180%,0,80%,-8000
971231,frxGBPJPY,2013-04-12 13:48:00,2013-04-12 13:49:00,1,FLASHD,152.393,152.362,14400,0,1,8000,180%,14400,80%,6400
971270,frxGBPJPY,2013-04-12 13:57:00,2013-04-12 13:58:00,1,FLASHU,152.171,152.162,14400,0,0,8000,180%,0,80%,-8000
971282,frxGBPJPY,2013-04-12 13:59:00,2013-04-12 14:00:00,1,FLASHU,152.152,152.201,14400,0,1,8000,180%,14400,80%,6400
971299,frxEURUSD,2013-04-12 14:03:00,2013-04-12 14:04:00,1,FLASHD,1.30854,1.30887,14400,0,0,8000,180%,0,80%,-8000
971468,frxEURUSD,2013-04-12 14:20:00,2013-04-12 14:21:00,1,FLASHU,1.30768,1.30814,14400,0,1,8000,180%,14400,80%,6400
971502,frxGBPJPY,2013-04-12 14:24:00,2013-04-12 14:25:00,1,FLASHU,151.922,152.006,14400,0,1,8000,180%,14400,80%,6400
971525,frxEURUSD,2013-04-12 14:33:00,2013-04-12 14:34:00,1,FLASHD,1.30892,1.30875,14400,0,1,8000,180%,14400,80%,6400
971538,frxEURUSD,2013-04-12 14:36:00,2013-04-12 14:37:00,1,FLASHD,1.30906,1.3091,14400,0,0,8000,180%,0,80%,-8000
971626,frxUSDJPY,2013-04-12 14:48:00,2013-04-12 14:49:00,1,FLASHU,98.959,98.936,14400,0,0,8000,180%,0,80%,-8000
971656,frxEURUSD,2013-04-12 14:50:00,2013-04-12 14:51:00,1,FLASHU,1.30838,1.30895,14400,0,1,8000,180%,14400,80%,6400
971664,frxUSDJPY,2013-04-12 14:54:00,2013-04-12 14:55:00,1,FLASHU,98.907,98.884,14400,0,0,8000,180%,0,80%,-8000
971665,frxGBPJPY,2013-04-12 14:54:00,2013-04-12 14:55:00,1,FLASHU,152.001,151.986,14400,0,0,8000,180%,0,80%,-8000
971676,frxUSDJPY,2013-04-12 14:55:00,2013-04-12 14:56:00,1,FLASHU,98.884,98.895,14400,0,1,8000,180%,14400,80%,6400
971681,frxGBPJPY,2013-04-12 14:55:00,2013-04-12 14:56:00,1,FLASHU,151.986,151.951,14400,0,0,8000,180%,0,80%,-8000
971691,frxEURUSD,2013-04-12 14:56:00,2013-04-12 14:57:00,1,FLASHD,1.30936,1.30943,14400,0,0,8000,180%,0,80%,-8000
971694,frxUSDJPY,2013-04-12 14:57:00,2013-04-12 14:58:00,1,FLASHU,98.829,98.734,14400,0,0,8000,180%,0,80%,-8000
971696,frxGBPJPY,2013-04-12 14:57:00,2013-04-12 14:58:00,1,FLASHU,151.845,151.746,14400,0,0,8000,180%,0,80%,-8000
971702,frxEURUSD,2013-04-12 14:58:00,2013-04-12 14:59:00,1,FLASHD,1.30979,1.30989,14400,0,0,8000,180%,0,80%,-8000
971800,frxUSDJPY,2013-04-12 15:01:00,2013-04-12 15:02:00,1,FLASHU,98.728,98.78,14400,0,1,8000,180%,14400,80%,6400
971862,frxEURUSD,2013-04-12 15:19:00,2013-04-12 15:20:00,1,FLASHD,1.30983,1.30981,14400,0,1,8000,180%,14400,80%,6400
971863,frxGBPJPY,2013-04-12 15:19:00,2013-04-12 15:20:00,1,FLASHD,151.879,151.954,14400,0,0,8000,180%,0,80%,-8000
971864,frxEURJPY,2013-04-12 15:19:00,2013-04-12 15:20:00,1,FLASHD,129.44,129.516,14400,0,0,8000,180%,0,80%,-8000
971871,frxGBPJPY,2013-04-12 15:20:00,2013-04-12 15:21:00,1,FLASHD,151.954,151.973,14400,0,0,8000,180%,0,80%,-8000
971873,frxEURJPY,2013-04-12 15:20:00,2013-04-12 15:21:00,1,FLASHD,129.516,129.524,14400,0,0,8000,180%,0,80%,-8000
971874,frxEURUSD,2013-04-12 15:20:00,2013-04-12 15:21:00,1,FLASHD,1.30981,1.30976,14400,0,1,8000,180%,14400,80%,6400
971890,frxGBPJPY,2013-04-12 15:21:00,2013-04-12 15:22:00,1,FLASHD,151.973,152.03,14400,0,0,8000,180%,0,80%,-8000
971901,frxUSDJPY,2013-04-12 15:22:00,2013-04-12 15:23:00,1,FLASHD,98.928,98.908,14400,0,1,8000,180%,14400,80%,6400
971903,frxEURJPY,2013-04-12 15:23:00,2013-04-12 15:24:00,1,FLASHD,129.551,129.484,14400,0,1,8000,180%,14400,80%,6400
971933,frxEURUSD,2013-04-12 15:33:00,2013-04-12 15:34:00,1,FLASHU,1.30902,1.30916,14400,0,1,8000,180%,14400,80%,6400
971970,frxGBPJPY,2013-04-12 15:41:00,2013-04-12 15:42:00,1,FLASHU,151.869,151.856,14400,0,0,8000,180%,0,80%,-8000
971990,frxGBPJPY,2013-04-12 15:43:00,2013-04-12 15:44:00,1,FLASHU,151.862,151.858,14400,0,0,8000,180%,0,80%,-8000
972014,frxEURUSD,2013-04-12 15:51:00,2013-04-12 15:52:00,1,FLASHD,1.30919,1.30912,14400,0,1,8000,180%,14400,80%,6400
972053,frxEURJPY,2013-04-12 15:55:00,2013-04-12 15:56:00,1,FLASHD,129.613,129.582,14400,0,1,8000,180%,14400,80%,6400
972054,frxUSDJPY,2013-04-12 15:55:00,2013-04-12 15:56:00,1,FLASHD,98.997,98.973,14400,0,1,8000,180%,14400,80%,6400
972075,frxUSDJPY,2013-04-12 16:01:00,2013-04-12 16:02:00,1,FLASHD,99.011,98.979,14400,0,1,8000,180%,14400,80%,6400
982201,frxEURUSD,2013-04-15 11:04:00,2013-04-15 11:05:00,1,FLASHD,1.30794,1.30766,11700,0,1,6500,180%,11700,80%,5200
982211,frxGBPJPY,2013-04-15 11:06:00,2013-04-15 11:07:00,1,FLASHU,149.838,149.809,11700,0,0,6500,180%,0,80%,-6500
982213,frxGBPJPY,2013-04-15 11:07:00,2013-04-15 11:08:00,1,FLASHU,149.809,149.834,11700,0,1,6500,180%,11700,80%,5200
982234,frxEURUSD,2013-04-15 11:12:00,2013-04-15 11:13:00,1,FLASHU,1.30716,1.30725,11700,0,1,6500,180%,11700,80%,5200
982244,frxEURJPY,2013-04-15 11:15:00,2013-04-15 11:16:00,1,FLASHU,127.757,127.751,11700,0,0,6500,180%,0,80%,-6500
982361,frxGBPJPY,2013-04-15 11:30:00,2013-04-15 11:31:00,1,FLASHD,149.866,149.876,11700,0,0,6500,180%,0,80%,-6500
982365,frxEURUSD,2013-04-15 11:31:00,2013-04-15 11:32:00,1,FLASHD,1.30748,1.30776,11700,0,0,6500,180%,0,80%,-6500
982368,frxGBPJPY,2013-04-15 11:32:00,2013-04-15 11:33:00,1,FLASHD,149.896,149.863,11700,0,1,6500,180%,11700,80%,5200
982381,frxGBPJPY,2013-04-15 11:36:00,2013-04-15 11:37:00,1,FLASHD,149.951,149.956,11700,0,0,6500,180%,0,80%,-6500
982470,frxEURUSD,2013-04-15 11:56:00,2013-04-15 11:57:00,1,FLASHD,1.30785,1.30779,11700,0,1,6500,180%,11700,80%,5200
982474,frxEURJPY,2013-04-15 11:59:00,2013-04-15 12:00:00,1,FLASHU,127.816,127.785,11700,0,0,6500,180%,0,80%,-6500
982486,frxUSDJPY,2013-04-15 12:00:00,2013-04-15 12:01:00,1,FLASHU,97.712,97.732,11700,0,1,6500,180%,11700,80%,5200
982494,frxUSDJPY,2013-04-15 12:03:00,2013-04-15 12:04:00,1,FLASHU,97.689,97.704,11700,0,1,6500,180%,11700,80%,5200
982505,frxUSDJPY,2013-04-15 12:06:00,2013-04-15 12:07:00,1,FLASHU,97.665,97.674,11700,0,1,6500,180%,11700,80%,5200
982541,frxEURUSD,2013-04-15 12:11:00,2013-04-15 12:12:00,1,FLASHD,1.3078,1.30765,11700,0,1,6500,180%,11700,80%,5200
982663,frxEURUSD,2013-04-15 12:15:00,2013-04-15 12:16:00,1,FLASHD,1.30808,1.30828,11700,0,0,6500,180%,0,80%,-6500
982678,frxEURUSD,2013-04-15 12:16:00,2013-04-15 12:17:00,1,FLASHD,1.30828,1.3082,11700,0,1,6500,180%,11700,80%,5200
982681,frxEURUSD,2013-04-15 12:18:00,2013-04-15 12:19:00,1,FLASHD,1.30826,1.30949,11700,0,0,6500,180%,0,80%,-6500
982685,frxEURJPY,2013-04-15 12:19:00,2013-04-15 12:20:00,1,FLASHD,127.993,127.978,11700,0,1,6500,180%,11700,80%,5200
982810,frxGBPJPY,2013-04-15 12:20:00,2013-04-15 12:21:00,1,FLASHD,149.941,150.019,11700,0,0,6500,180%,0,80%,-6500
982827,frxGBPJPY,2013-04-15 12:21:00,2013-04-15 12:22:00,1,FLASHD,150.019,149.976,11700,0,1,6500,180%,11700,80%,5200
982835,frxGBPJPY,2013-04-15 12:24:00,2013-04-15 12:25:00,1,FLASHD,149.992,149.967,11700,0,1,6500,180%,11700,80%,5200
