Valuation Date,Term Structure,Base Currency,Term Currency,Option Class,Call/Put,Spot,Strike Price,Barrier1,Barrier2,Days,Expiry Date,Delivery Date,Price Mid,Delta,Gamma,Vega,Theta,Rho,Market Vol Bid,Market Vol Ask,Price Bid,Price Offer,ID,mini
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.911,0.919,12,14-Dec-11,14-Dec-11,0.9989,0,0,0,0.00001,-0.00022,0,0,0.9979,0.9999,USDCHF_857,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.909,0.92,12,14-Dec-11,14-Dec-11,0.9989,0,0,0,0.00001,-0.00022,0,0,0.9979,0.9999,USDCHF_858,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.907,0.921,12,14-Dec-11,14-Dec-11,0.9989,0.00001,0.00002,0,0.00001,-0.00022,0,0,0.9979,0.9999,USDCHF_859,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.905,0.922,12,14-Dec-11,14-Dec-11,0.998,0.00093,0.00367,0.00002,-0.0002,-0.00022,0,0,0.9961,0.9999,USDCHF_860,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.903,0.923,12,14-Dec-11,14-Dec-11,0.9873,0.01993,0.063,0.00032,-0.00208,-0.00022,0,0,0.975,0.9996,USDCHF_861,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.901,0.924,12,14-Dec-11,14-Dec-11,0.96505,0.13447,0.35485,0.00182,-0.00852,-0.00022,0,0,0.9325,0.9976,USDCHF_862,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.899,0.925,12,14-Dec-11,14-Dec-11,0.95375,0.47452,1.0732,0.0055,-0.02095,-0.00023,0,0,0.9175,0.99,USDCHF_863,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.897,0.926,12,14-Dec-11,14-Dec-11,0.91375,1.1317,2.2371,0.01147,-0.03792,-0.00025,0,0,0.875,0.9525,USDCHF_864,1
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.895,0.927,12,14-Dec-11,14-Dec-11,0.8725,2.1018,3.6866,0.01889,-0.05651,-0.00028,0,0,0.8325,0.9125,USDCHF_865,1
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.893,0.928,12,14-Dec-11,14-Dec-11,0.8325,3.3045,5.2048,0.02667,-0.07407,-0.00034,0,0,0.79,0.875,USDCHF_866,1
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.891,0.929,12,14-Dec-11,14-Dec-11,0.795,4.6307,6.6139,0.03389,-0.08897,-0.00041,0,0,0.7525,0.8375,USDCHF_867,1
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.889,0.93,12,14-Dec-11,14-Dec-11,0.75875,5.9798,7.808,0.04,-0.10053,-0.00051,0,0,0.715,0.8025,USDCHF_868,1
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.887,0.931,12,14-Dec-11,14-Dec-11,0.72375,7.2756,8.7446,0.0448,-0.10874,-0.00062,0,0,0.68,0.7675,USDCHF_869,1
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.885,0.932,12,14-Dec-11,14-Dec-11,0.68625,8.4688,9.4249,0.04828,-0.11396,-0.00075,0,0,0.6425,0.73,USDCHF_870,1
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.883,0.933,12,14-Dec-11,14-Dec-11,0.645,9.5327,9.8739,0.05058,-0.11668,-0.00089,0,0,0.6,0.69,USDCHF_871,1
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.881,0.934,12,14-Dec-11,14-Dec-11,0.605,10.46,10.13,0.05188,-0.11741,-0.00103,0,0,0.56,0.65,USDCHF_872,1
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.879,0.935,12,14-Dec-11,14-Dec-11,0.565,11.24,10.22,0.05235,-0.11662,-0.00117,0,0,0.52,0.61,USDCHF_873,1
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.877,0.936,12,14-Dec-11,14-Dec-11,0.5275,11.89,10.19,0.05219,-0.1147,-0.00131,0,0,0.4825,0.5725,USDCHF_874,1
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.875,0.937,12,14-Dec-11,14-Dec-11,0.49125,12.41,10.06,0.05155,-0.11198,-0.00144,0,0,0.445,0.5375,USDCHF_875,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.87,,,19,21-Dec-11,21-Dec-11,0.9325,3.9809,-1.5515,-0.01269,0.01638,-0.00204,0,0,0.91,0.955,USDCHF_876,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.874,,,19,21-Dec-11,21-Dec-11,0.9125,4.7432,-1.6794,-0.01374,0.01803,-0.00234,0,0,0.89,0.935,USDCHF_877,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.878,,,19,21-Dec-11,21-Dec-11,0.88875,5.5558,-1.7699,-0.01448,0.0193,-0.00267,0,0,0.865,0.9125,USDCHF_878,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.882,,,19,21-Dec-11,21-Dec-11,0.86125,6.3991,-1.8123,-0.01483,0.02004,-0.00301,0,0,0.8375,0.885,USDCHF_879,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.886,,,19,21-Dec-11,21-Dec-11,0.83125,7.249,-1.798,-0.01471,0.02015,-0.00335,0,0,0.8075,0.855,USDCHF_880,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.89,,,19,21-Dec-11,21-Dec-11,0.79375,8.0786,-1.7208,-0.01408,0.01952,-0.00369,0,0,0.77,0.8175,USDCHF_881,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.894,,,19,21-Dec-11,21-Dec-11,0.75125,8.8587,-1.5781,-0.01291,0.01811,-0.00399,0,0,0.7275,0.775,USDCHF_882,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.898,,,19,21-Dec-11,21-Dec-11,0.705,9.5605,-1.3712,-0.01122,0.01591,-0.00427,0,0,0.68,0.73,USDCHF_883,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.902,,,19,21-Dec-11,21-Dec-11,0.655,10.16,-1.1057,-0.00905,0.01299,-0.0045,0,0,0.63,0.68,USDCHF_884,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.906,,,19,21-Dec-11,21-Dec-11,0.6025,10.62,-0.79109,-0.00647,0.00945,-0.00468,0,0,0.5775,0.6275,USDCHF_885,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.91,,,19,21-Dec-11,21-Dec-11,0.55,10.94,-0.44002,-0.0036,0.00545,-0.0048,0,0,0.525,0.575,USDCHF_886,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.914,,,19,21-Dec-11,21-Dec-11,0.49875,11.1,-0.06776,-0.00055,0.00117,-0.00484,0,0,0.475,0.5225,USDCHF_887,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.918,,,19,21-Dec-11,21-Dec-11,0.44875,11.1,0.30918,0.00253,-0.00318,-0.00482,0,0,0.425,0.4725,USDCHF_888,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.922,,,19,21-Dec-11,21-Dec-11,0.4,10.93,0.67418,0.00552,-0.00739,-0.00474,0,0,0.375,0.425,USDCHF_889,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.926,,,19,21-Dec-11,21-Dec-11,0.35375,10.61,1.0118,0.00828,-0.01127,-0.00459,0,0,0.33,0.3775,USDCHF_890,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.93,,,19,21-Dec-11,21-Dec-11,0.31125,10.16,1.3087,0.01071,-0.01464,-0.00438,0,0,0.2875,0.335,USDCHF_891,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.934,,,19,21-Dec-11,21-Dec-11,0.27125,9.5834,1.5545,0.01272,-0.01739,-0.00412,0,0,0.2475,0.295,USDCHF_892,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.938,,,19,21-Dec-11,21-Dec-11,0.2375,8.9163,1.7426,0.01426,-0.01943,-0.00383,0,0,0.2125,0.2625,USDCHF_893,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.942,,,19,21-Dec-11,21-Dec-11,0.20875,8.1819,1.8698,0.0153,-0.02074,-0.00351,0,0,0.185,0.2325,USDCHF_894,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.946,,,19,21-Dec-11,21-Dec-11,0.17875,7.4064,1.9366,0.01585,-0.02133,-0.00317,0,0,0.155,0.2025,USDCHF_895,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.95,,,19,21-Dec-11,21-Dec-11,0.15375,6.6149,1.9467,0.01593,-0.02125,-0.00283,0,0,0.13,0.1775,USDCHF_896,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.954,,,19,21-Dec-11,21-Dec-11,0.13125,5.83,1.9062,0.0156,-0.0206,-0.00249,0,0,0.1075,0.155,USDCHF_897,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.871,,,19,21-Dec-11,21-Dec-11,0.0725,-4.1659,1.5864,0.01298,-0.01681,0.00169,0,0,0.05,0.095,USDCHF_898,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.875,,,19,21-Dec-11,21-Dec-11,0.0925,-4.9423,1.706,0.01396,-0.01838,0.00201,0,0,0.07,0.115,USDCHF_899,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.879,,,19,21-Dec-11,21-Dec-11,0.11625,-5.7646,1.7854,0.01461,-0.01953,0.00234,0,0,0.0925,0.14,USDCHF_900,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.883,,,19,21-Dec-11,21-Dec-11,0.14625,-6.6119,1.8144,0.01485,-0.02013,0.00268,0,0,0.1225,0.17,USDCHF_901,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.887,,,19,21-Dec-11,21-Dec-11,0.17875,-7.4595,1.7848,0.0146,-0.02005,0.00302,0,0,0.155,0.2025,USDCHF_902,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.891,,,19,21-Dec-11,21-Dec-11,0.21625,-8.2794,1.6913,0.01384,-0.01923,0.00335,0,0,0.1925,0.24,USDCHF_903,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.895,,,19,21-Dec-11,21-Dec-11,0.26,-9.0426,1.5322,0.01254,-0.01762,0.00365,0,0,0.235,0.285,USDCHF_904,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.899,,,19,21-Dec-11,21-Dec-11,0.3075,-9.7205,1.31,0.01072,-0.01524,0.00392,0,0,0.2825,0.3325,USDCHF_905,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.903,,,19,21-Dec-11,21-Dec-11,0.3575,-10.29,1.0312,0.00844,-0.01215,0.00414,0,0,0.3325,0.3825,USDCHF_906,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.907,,,19,21-Dec-11,21-Dec-11,0.41,-10.72,0.70617,0.00578,-0.00848,0.0043,0,0,0.385,0.435,USDCHF_907,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.911,,,19,21-Dec-11,21-Dec-11,0.4625,-11,0.34831,0.00285,-0.00438,0.0044,0,0,0.4375,0.4875,USDCHF_908,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.915,,,19,21-Dec-11,21-Dec-11,0.5125,-11.12,-0.02669,-0.00022,-0.00007,0.00443,0,0,0.4875,0.5375,USDCHF_909,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.919,,,19,21-Dec-11,21-Dec-11,0.56375,-11.07,-0.40218,-0.00329,0.00427,0.00439,0,0,0.54,0.5875,USDCHF_910,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.923,,,19,21-Dec-11,21-Dec-11,0.6125,-10.87,-0.76171,-0.00623,0.00841,0.00429,0,0,0.5875,0.6375,USDCHF_911,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.927,,,19,21-Dec-11,21-Dec-11,0.6575,-10.51,-1.0903,-0.00892,0.01217,0.00412,0,0,0.6325,0.6825,USDCHF_912,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.931,,,19,21-Dec-11,21-Dec-11,0.69875,-10.02,-1.3752,-0.01125,0.0154,0.0039,0,0,0.675,0.7225,USDCHF_913,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.935,,,19,21-Dec-11,21-Dec-11,0.7375,-9.4244,-1.6072,-0.01315,0.01798,0.00364,0,0,0.7125,0.7625,USDCHF_914,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.939,,,19,21-Dec-11,21-Dec-11,0.76875,-8.738,-1.7802,-0.01457,0.01984,0.00333,0,0,0.745,0.7925,USDCHF_915,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.943,,,19,21-Dec-11,21-Dec-11,0.79875,-7.9909,-1.8921,-0.01548,0.02096,0.00301,0,0,0.775,0.8225,USDCHF_916,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.947,,,19,21-Dec-11,21-Dec-11,0.82625,-7.2091,-1.9443,-0.01591,0.02138,0.00267,0,0,0.8025,0.85,USDCHF_917,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.951,,,19,21-Dec-11,21-Dec-11,0.85125,-6.4172,-1.941,-0.01588,0.02115,0.00233,0,0,0.8275,0.875,USDCHF_918,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.955,,,19,21-Dec-11,21-Dec-11,0.87375,-5.6371,-1.889,-0.01546,0.02037,0.00199,0,0,0.85,0.8975,USDCHF_919,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.872,,19,21-Dec-11,21-Dec-11,0.15,-8.7201,3.2581,0.02673,-0.03477,0.00264,0,0,0.125,0.175,USDCHF_920,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.876,,19,21-Dec-11,21-Dec-11,0.1925,-10.31,3.486,0.02861,-0.03779,0.003,0,0,0.1675,0.2175,USDCHF_921,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.88,,19,21-Dec-11,21-Dec-11,0.24375,-11.98,3.629,0.02981,-0.03991,0.00332,0,0,0.2175,0.27,USDCHF_922,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.884,,19,21-Dec-11,21-Dec-11,0.30125,-13.7,3.6673,0.03016,-0.04087,0.00357,0,0,0.275,0.3275,USDCHF_923,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.888,,19,21-Dec-11,21-Dec-11,0.36875,-15.41,3.5854,0.02953,-0.04045,0.00372,0,0,0.3425,0.395,USDCHF_924,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.892,,19,21-Dec-11,21-Dec-11,0.44375,-17.05,3.3742,0.02785,-0.0385,0.00375,0,0,0.4175,0.47,USDCHF_925,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.896,,19,21-Dec-11,21-Dec-11,0.52375,-18.57,3.0319,0.02511,-0.03498,0.00361,0,0,0.4975,0.55,USDCHF_926,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.9,,19,21-Dec-11,21-Dec-11,0.61375,-19.91,2.5649,0.02135,-0.02994,0.00327,0,0,0.5875,0.64,USDCHF_927,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.904,,19,21-Dec-11,21-Dec-11,0.7025,-21.01,1.988,0.01671,-0.02355,0.0027,0,0,0.6775,0.7275,USDCHF_928,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.908,,19,21-Dec-11,21-Dec-11,0.79375,-21.84,1.3232,0.01135,-0.01606,0.00189,0,0,0.7675,0.82,USDCHF_929,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.912,,19,21-Dec-11,21-Dec-11,0.8925,-22.36,0.59853,0.00552,-0.00782,0.00081,0,0,0.8675,0.9175,USDCHF_930,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.916,,19,21-Dec-11,21-Dec-11,0.96875,21.95,0.15173,0.00055,-0.00076,-0.00053,0,0,0.945,0.9925,USDCHF_931,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.92,,19,21-Dec-11,21-Dec-11,0.8525,21.81,0.89892,0.00676,-0.00946,-0.00174,0,0,0.8275,0.8775,USDCHF_932,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.924,,19,21-Dec-11,21-Dec-11,0.75875,21.36,1.6082,0.01266,-0.01769,-0.00268,0,0,0.7325,0.785,USDCHF_933,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.928,,19,21-Dec-11,21-Dec-11,0.67,20.61,2.2504,0.01799,-0.02507,-0.00336,0,0,0.645,0.695,USDCHF_934,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.932,,19,21-Dec-11,21-Dec-11,0.585,19.61,2.8015,0.02257,-0.03131,-0.00382,0,0,0.56,0.61,USDCHF_935,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.936,,19,21-Dec-11,21-Dec-11,0.50625,18.39,3.2439,0.02625,-0.0362,-0.00407,0,0,0.48,0.5325,USDCHF_936,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.94,,19,21-Dec-11,21-Dec-11,0.435,17.01,3.5674,0.02895,-0.03965,-0.00415,0,0,0.41,0.46,USDCHF_937,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.944,,19,21-Dec-11,21-Dec-11,0.37125,15.52,3.7691,0.03064,-0.04162,-0.00408,0,0,0.345,0.3975,USDCHF_938,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.948,,19,21-Dec-11,21-Dec-11,0.31625,13.97,3.8529,0.03137,-0.0422,-0.0039,0,0,0.29,0.3425,USDCHF_939,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.952,,19,21-Dec-11,21-Dec-11,0.27125,12.4,3.8285,0.0312,-0.04152,-0.00364,0,0,0.245,0.2975,USDCHF_940,1
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.956,,19,21-Dec-11,21-Dec-11,0.2275,10.87,3.7101,0.03026,-0.03979,-0.00332,0,0,0.2025,0.2525,USDCHF_941,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.873,,19,21-Dec-11,21-Dec-11,0.84,9.1075,-3.3218,-0.02725,0.0356,-0.00315,0,0,0.815,0.865,USDCHF_942,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.877,,19,21-Dec-11,21-Dec-11,0.795,10.72,-3.5305,-0.02899,0.03842,-0.0035,0,0,0.77,0.82,USDCHF_943,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.881,,19,21-Dec-11,21-Dec-11,0.7425,12.41,-3.6491,-0.02998,0.04028,-0.0038,0,0,0.7175,0.7675,USDCHF_944,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.885,,19,21-Dec-11,21-Dec-11,0.6825,14.13,-3.6586,-0.0301,0.04091,-0.00403,0,0,0.6575,0.7075,USDCHF_945,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.889,,19,21-Dec-11,21-Dec-11,0.6125,15.83,-3.545,-0.02921,0.04012,-0.00416,0,0,0.5875,0.6375,USDCHF_946,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.893,,19,21-Dec-11,21-Dec-11,0.53625,17.44,-3.3008,-0.02726,0.03778,-0.00415,0,0,0.51,0.5625,USDCHF_947,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.897,,19,21-Dec-11,21-Dec-11,0.455,18.92,-2.9264,-0.02426,0.03387,-0.00396,0,0,0.43,0.48,USDCHF_948,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.901,,19,21-Dec-11,21-Dec-11,0.36375,20.21,-2.4302,-0.02027,0.02847,-0.00356,0,0,0.3375,0.39,USDCHF_949,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.905,,19,21-Dec-11,21-Dec-11,0.275,21.24,-1.829,-0.01543,0.02178,-0.00294,0,0,0.25,0.3,USDCHF_950,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.909,,19,21-Dec-11,21-Dec-11,0.1825,22,-1.1464,-0.00993,0.01407,-0.00206,0,0,0.1575,0.2075,USDCHF_951,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.913,,19,21-Dec-11,21-Dec-11,0.08375,22.44,-0.4117,-0.00402,0.0057,-0.00091,0,0,0.06,0.1075,USDCHF_952,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.917,,19,21-Dec-11,21-Dec-11,0.0675,-21.94,-0.34034,-0.00212,0.00297,0.00044,0,0,0.0425,0.0925,USDCHF_953,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.921,,19,21-Dec-11,21-Dec-11,0.17,-21.73,-1.081,-0.00828,0.01159,0.00158,0,0,0.145,0.195,USDCHF_954,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.925,,19,21-Dec-11,21-Dec-11,0.26375,-21.2,-1.7761,-0.01405,0.01963,0.00245,0,0,0.2375,0.29,USDCHF_955,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.929,,19,21-Dec-11,21-Dec-11,0.35125,-20.39,-2.3975,-0.01921,0.02675,0.00308,0,0,0.325,0.3775,USDCHF_956,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.933,,19,21-Dec-11,21-Dec-11,0.435,-19.33,-2.9228,-0.02358,0.03267,0.00348,0,0,0.41,0.46,USDCHF_957,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.937,,19,21-Dec-11,21-Dec-11,0.51125,-18.06,-3.3361,-0.02702,0.03721,0.00369,0,0,0.485,0.5375,USDCHF_958,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.941,,19,21-Dec-11,21-Dec-11,0.58125,-16.65,-3.6292,-0.02947,0.04029,0.00373,0,0,0.555,0.6075,USDCHF_959,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.945,,19,21-Dec-11,21-Dec-11,0.6425,-15.14,-3.8008,-0.03091,0.0419,0.00363,0,0,0.6175,0.6675,USDCHF_960,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.949,,19,21-Dec-11,21-Dec-11,0.69625,-13.58,-3.8565,-0.0314,0.04215,0.00343,0,0,0.67,0.7225,USDCHF_961,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.953,,19,21-Dec-11,21-Dec-11,0.74,-12.01,-3.8071,-0.03103,0.04119,0.00315,0,0,0.715,0.765,USDCHF_962,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.957,,19,21-Dec-11,21-Dec-11,0.7825,-10.49,-3.6678,-0.02992,0.03923,0.00282,0,0,0.7575,0.8075,USDCHF_963,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.91,0.92,19,21-Dec-11,21-Dec-11,0.00085,0,0,0,0,0,0,0,0,0.0017,USDCHF_964,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.907,0.921,19,21-Dec-11,21-Dec-11,0.00085,0,0,0,0,0,0,0,0,0.0017,USDCHF_965,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.904,0.922,19,21-Dec-11,21-Dec-11,0.00085,-0.00001,-0.00002,0,0,0,0,0,0,0.0017,USDCHF_966,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.901,0.923,19,21-Dec-11,21-Dec-11,0.00085,-0.00154,-0.00342,-0.00003,0.00011,0,0,0,0,0.0017,USDCHF_967,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.898,0.924,19,21-Dec-11,21-Dec-11,0.00645,-0.03144,-0.0537,-0.00044,0.00107,0,0,0,0.0004,0.0125,USDCHF_968,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.895,0.925,19,21-Dec-11,21-Dec-11,0.03155,-0.2009,-0.27768,-0.00227,0.00462,0.00001,0,0,0.0031,0.06,USDCHF_969,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.892,0.926,19,21-Dec-11,21-Dec-11,0.045,-0.67441,-0.78072,-0.00637,0.01155,0.00002,0,0,0.015,0.075,USDCHF_970,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.889,0.927,19,21-Dec-11,21-Dec-11,0.08375,-1.5412,-1.5318,-0.01249,0.02091,0.00007,0,0,0.0525,0.115,USDCHF_971,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.886,0.928,19,21-Dec-11,21-Dec-11,0.12125,-2.762,-2.401,-0.01957,0.03095,0.00015,0,0,0.09,0.1525,USDCHF_972,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.883,0.929,19,21-Dec-11,21-Dec-11,0.15875,-4.2146,-3.2516,-0.02649,0.04017,0.00027,0,0,0.1275,0.19,USDCHF_973,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.88,0.93,19,21-Dec-11,21-Dec-11,0.19625,-5.7597,-3.9902,-0.0325,0.04773,0.00044,0,0,0.165,0.2275,USDCHF_974,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.877,0.931,19,21-Dec-11,21-Dec-11,0.23125,-7.2814,-4.5734,-0.03724,0.05334,0.00065,0,0,0.2,0.2625,USDCHF_975,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.874,0.932,19,21-Dec-11,21-Dec-11,0.26625,-8.7001,-4.9944,-0.04066,0.05709,0.00089,0,0,0.235,0.2975,USDCHF_976,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.871,0.933,19,21-Dec-11,21-Dec-11,0.3025,-9.9703,-5.2673,-0.04288,0.05925,0.00116,0,0,0.27,0.335,USDCHF_977,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.868,0.934,19,21-Dec-11,21-Dec-11,0.33875,-11.07,-5.4157,-0.04408,0.06012,0.00143,0,0,0.3075,0.37,USDCHF_978,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.865,0.935,19,21-Dec-11,21-Dec-11,0.37375,-12,-5.4653,-0.04448,0.06003,0.00171,0,0,0.3425,0.405,USDCHF_979,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.862,0.936,19,21-Dec-11,21-Dec-11,0.40625,-12.77,-5.4406,-0.04427,0.05924,0.00198,0,0,0.375,0.4375,USDCHF_980,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.859,0.937,19,21-Dec-11,21-Dec-11,0.43875,-13.38,-5.3632,-0.04364,0.05801,0.00224,0,0,0.4075,0.47,USDCHF_981,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.911,0.919,19,21-Dec-11,21-Dec-11,0.999,0,0,0,0.00001,-0.00042,0,0,0.9981,0.9999,USDCHF_982,0
